"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Liquids|Coal","EJ/yr",,0.0960599,0.6435925,3.7374042,7.8909411,12.3226508,17.12891615,19.824366500000004,20.7455547,20.708306399999998,19.8709725
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Liquids|Coal|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Liquids|Coal|w/o CCS","EJ/yr",,0.0960599,0.6435925,3.7374042,7.8909411,12.3226508,17.12891615,19.824366500000004,20.7455547,20.708306399999998,19.8709725
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Liquids|Gas","EJ/yr",,0.13866093000000002,0.717492769,3.9302708809999998,7.591822067,10.493139137,12.746114939999998,13.499525199999999,13.2114607,11.9548006,11.280202199999998
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Liquids|Gas|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Liquids|Gas|w/o CCS","EJ/yr",,0.13866093000000002,0.717492769,3.9302708809999998,7.591822067,10.493139137,12.746114939999998,13.499525199999999,13.2114607,11.9548006,11.280202199999998
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Liquids|Oil","EJ/yr",,21.188187999999997,22.902565,27.478261,37.809233,53.179465199999996,73.72038289999999,97.03490369999999,118.923794,138.422958,149.72484400000002
"GCAM4","SSP5-Baseline","R5.2MAF","Secondary Energy|Solids","EJ/yr",,4.757386949999999,6.9008664,10.753197700000001,15.3737821,18.1886174,18.661692,18.0655402,16.8509281,15.5584553,13.9685677
"GCAM4","SSP5-Baseline","R5.2OECD","Agricultural Demand|Crops","million t DM/yr",,832.620598094914,899.5221352909364,979.1187214748163,1057.886931337807,1141.8873108600174,1227.3251783600613,1307.3332806643325,1377.1382774911299,1431.9317401513354,1470.9435748791952
"GCAM4","SSP5-Baseline","R5.2OECD","Agricultural Demand|Crops|Energy","million t DM/yr",,616.6653147761896,650.4613152081325,796.9334161729964,901.2636838518763,979.6317160132191,1071.8571957196373,1079.1909265208262,1082.098041913655,1095.3642195522764,1075.344495778792
"GCAM4","SSP5-Baseline","R5.2OECD","Agricultural Demand|Livestock","million t DM/yr",,76.889920282275,82.94789218418826,90.00975639933884,96.90846958839876,104.29314059556853,111.98749178968893,119.17236339159558,125.42468551146058,130.29955740583787,133.72435530513357
"GCAM4","SSP5-Baseline","R5.2OECD","Agricultural Production|Crops|Energy","million t DM/yr",,0.0,260.0604937714285,421.04053777142883,575.5348597142865,678.2637989142861,742.3711696571436,737.6277205142852,712.0716091999999,694.5611250285712,656.5436957142854
"GCAM4","SSP5-Baseline","R5.2OECD","Agricultural Production|Crops|Non-Energy","million t DM/yr",,1073.274468683865,1130.1167276223325,1228.0589499148882,1274.927823122847,1317.2729021354364,1391.6416445196514,1447.4402986849288,1492.1344392377505,1489.6536370899744,1458.6566261772068
"GCAM4","SSP5-Baseline","R5.2OECD","Agricultural Production|Livestock","million t DM/yr",80.42333313473941,82.20025774077006,88.25828400076749,95.31999253032839,102.2186850209741,109.60350781632931,117.29787522235378,124.4829832238409,130.7352920198664,135.61047183364832,139.035343468125
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity","GW",,1722.6418010397506,2107.822665694039,2621.4990846608634,3178.171352787126,3664.39645936506,4118.388232486135,4542.027124992528,4932.819940220338,5231.806132111846,5439.311551326739
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Biomass","GW",,20.84021990740745,20.97338169076611,28.677387271689447,39.46921565829535,52.79236154712072,67.05689866343222,83.68229345034246,98.04646614186959,112.79130220224499,121.66092909690514
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Coal","GW",,507.98472380771125,665.0322242833578,775.9884444365164,898.0478377489219,1061.19322552004,1243.6303218147518,1451.890279085806,1610.464445990297,1807.386952213344,1960.8393918854642
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Gas","GW",,366.93493467782855,449.06097558346016,561.4762701674279,697.9943130073565,853.9270876141545,915.9379953069499,959.5888778221708,1070.0057185755954,1089.325603151953,1147.3263214421613
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Geothermal","GW",,5.247218654870622,27.951651049594112,42.748617532343985,49.20824573503296,52.173275264776706,53.235871028348555,53.63491204496455,54.58579555904359,55.0383727723871,54.25877152302125
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Nuclear","GW",,285.37799481368705,350.4650663791651,433.13711067422065,530.7003604346351,625.5217479846664,709.1588047522405,790.4680418146465,826.1114983229045,817.8942929421053,760.0308959073227
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Oil","GW",,249.46170725520062,40.873562832952786,35.46214068841957,41.55071676021053,42.979633196981254,45.43515062151187,52.40775807806948,75.25722293569255,85.33909650875188,93.06928843226788
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Other","GW",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Solar","GW",,17.56206971858067,84.91193106976414,118.46648462459035,163.60466845833298,215.8861473920594,327.71590165787427,429.5662482775549,492.5908272922601,541.399556619634,551.056193494958
"GCAM4","SSP5-Baseline","R5.2OECD","Capacity|Electricity|Wind","GW",,72.89366121258246,271.34942788488667,426.8881391591114,555.3258275566359,551.8711075893004,542.3836699195621,501.1737862416493,480.3615692205344,491.45241768138,517.0003269913751
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|BC","Mt BC/yr",,1.2217305550900002,0.9691491513200001,0.70271900535,0.6156556903629999,0.56909330217,0.56330829596,0.55557945448,0.5445749874410001,0.531773114138,0.5134494628990001
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CH4","Mt CH4/yr",,74.247177938,85.09924588999999,102.91612138999999,119.07784673699999,129.24416604799998,128.29774153699998,139.68403591700002,155.987987729,172.741611384,143.095742815
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CH4|Fossil Fuels and Industry","Mt CH4/yr",44.894816709000004,44.125317651,54.384453614,69.82407844900001,83.626676532,91.291458943,87.68871052099999,96.62131900399999,110.82497359100002,126.00930424900001,133.544134493
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CH4|Land Use","Mt CH4/yr",,30.121860872,30.714792103,33.092042926,35.45116863672,37.95270730749,40.60903089242,43.062717633320005,45.16301397022001,46.73230643611,47.747866691987994
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CO","Mt CO/yr",,108.02035045599999,85.790792829,67.331423145,62.039735259999986,62.077216512999996,63.23247060000001,64.411581492,65.269936868,66.415384838,65.195136397
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CO2","Mt CO2/yr",,11562.911354249783,13887.130514055705,16101.097438269804,19139.544361212,21854.664129107332,25186.02787529801,27907.1114415243,30152.41011286384,32366.577364030833,33958.9963099149
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CO2|Carbon Capture and Storage","Mt CO2/yr",,880.1477300000004,1012.5828900000001,1188.8496766666665,1379.1768833333342,1584.1233466666674,1815.109633333333,2067.52326,2323.842326666667,2562.294130000003,2785.8138000000044
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CO2|Carbon Capture and Storage|Biomass","Mt CO2/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CO2|Fossil Fuels and Industry","Mt CO2/yr",,12518.371088167118,14405.658464278044,17075.680749861804,19750.820619662,22378.728022097326,25339.088335656746,28070.058451783334,30263.769570648525,32545.536762168435,34215.13237268356
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|CO2|Land Use","Mt CO2/yr",,-955.4597339173339,-518.5279502223334,-974.5833115920002,-611.2762584500002,-524.06389299,-153.06046035866666,-162.94701025900008,-111.35945778466674,-178.95939813766665,-256.13606276866665
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|F-Gases","Mt CO2-equiv/yr",,517.07167322395,846.68821213875,1193.0306755853899,1323.33504766935,1447.5799130647401,1572.77015536216,1690.6217500294001,1794.38063879593,1874.49338082699,1932.7567749893
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|Kyoto Gases","Mt CO2-equiv/yr",,15888.699006756957,18453.638805258754,22083.531992261727,25381.581693247048,28466.533338905076,31618.07021938614,34828.587304122426,37590.55638588764,40402.639063710696,41399.80897114996
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|N2O","kt N2O/yr",,3219.284315,3265.429921,3591.310629,3835.433929,4042.29978,4281.104646,4478.640588,4613.178344,4671.529576000001,4670.520112
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|N2O|Land Use","kt N2O/yr",,1946.8407760000002,1887.008746,2046.9741113,2126.85383047,2184.92875371,2255.4146664299997,2278.36844511,2265.13133375,2187.43624438,2062.5123868700002
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|NH3","Mt NH3/yr",,13.262948384000001,14.148720433000001,15.349459601000003,16.197265507,17.047339433,18.079153515,18.947282592,19.653557026,19.991331257,20.010188744000004
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|NOx","Mt NO2/yr",,31.205788175,25.04536645,17.207387775,16.022554702,15.480792865,15.647032049999998,15.689474015999998,15.304367814999999,14.820997845,14.061170753999999
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|OC","Mt OC/yr",,4.3184518268000005,3.7501271530999993,3.3231422753999995,3.09653012747,2.9330940743999996,2.8793386658999998,2.837639111737,2.795348026547,2.766651904614,2.7402643100449997
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|Sulfur","Mt SO2/yr",,22.30135941,17.309103263,12.168554355000001,11.970657446,11.626221340999999,11.774548366,11.653692107999998,11.174939551000001,10.769913475,10.025886528000001
"GCAM4","SSP5-Baseline","R5.2OECD","Emissions|VOC","Mt VOC/yr",,31.876162214,29.174806148000002,28.450891908,31.133939945,34.787544706,35.983820836,38.173866213,44.427019938,48.612131914,32.370731565
"GCAM4","SSP5-Baseline","R5.2OECD","Energy Service|Transportation|Freight","bn tkm/yr",,10979.038750999998,13395.98842,16972.08171,21441.29104,26296.5929,31906.221260000002,38649.8106,46184.9302,54451.32,63452.3741
"GCAM4","SSP5-Baseline","R5.2OECD","Energy Service|Transportation|Passenger","bn pkm/yr",,22053.058385,25692.482926999997,30499.691151000006,35522.66298,40415.71582,45332.643209999995,49981.15754,54028.60859999999,57158.1231,59314.09331
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy","EJ/yr",,161.775826646,181.903543984,209.01098743699998,237.40342347200001,263.29040538999993,291.186022176,319.405156794,344.47753447699995,364.72723360099997,382.74158086299997
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Electricity","EJ/yr",,32.770315441,43.058515299999996,53.116661502,64.14869900900001,74.97974681899998,84.358420465,93.199799145,101.30281972899999,107.387472532,111.583631887
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Gases","EJ/yr",,34.304534882,38.850454273000004,46.32082702800001,52.093021041,55.890937555,60.261837004,65.167306462,68.627231375,70.055872941,74.022691485
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Heat","EJ/yr",,1.5932503,1.6932006640000001,1.88302013,1.96117708,1.9341264400000002,1.8920409299999998,1.81399697,1.6979135600000002,1.57235454,1.44032841
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Hydrogen","EJ/yr",,0.0,0.169613144,0.519607369,0.9959782689999999,1.6042934990000002,2.125382658,2.71302823,3.317510927,3.929238842,4.41801507
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Industry","EJ/yr",,58.204374441,64.906005271,73.94212984,83.029463496,92.14431708800001,102.319106717,113.207235124,123.64246853399999,132.553496125,141.378694695
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Liquids","EJ/yr",,77.871468365,83.12794380099999,91.83946551,102.307397842,112.438451087,125.34433836000001,138.84354867300002,151.57927803,163.422173741,172.88723923199996
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Residential and Commercial","EJ/yr",,50.686928619,60.106557203,72.104029129,83.623448269,93.038752906,101.264191577,107.82679926,111.74209538,112.930324016,112.168813331
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Solids","EJ/yr",,15.236257658,15.003816802,15.331405898,15.897150230999998,16.44284999,17.204002759,17.667477314,17.952780856,18.360121004999996,18.389674779
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Solids|Biomass","EJ/yr",,6.472174228,6.045540595,5.7279364489999995,5.618779557,5.652021387,5.796005572,5.953549962,6.077438911,6.245204439999999,6.263386765
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Solids|Biomass|Traditional","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Solids|Coal","EJ/yr",,8.76408343,8.958276207,9.603469449,10.278370674,10.790828603,11.407997187,11.713927352,11.875341944999999,12.114916565,12.126288014
"GCAM4","SSP5-Baseline","R5.2OECD","Final Energy|Transportation","EJ/yr",,52.884523586,56.890981509999996,62.964828468,70.750511707,78.107335396,87.60272388199999,98.37112241,109.092970563,119.24341346,129.19407283700002
"GCAM4","SSP5-Baseline","R5.2OECD","GDP|PPP","billion US$2005/yr",,34912.24377703218,44308.72573920355,59022.23577957844,78716.70637608426,101587.49407831609,128734.86727461652,162334.53905813012,201827.35057986176,247336.4116920882,300206.6396511286
"GCAM4","SSP5-Baseline","R5.2OECD","Land Cover|Built-up Area","million ha",,34.27873939,34.27873939,34.27873939,34.27873939,34.27873939,34.27873939,34.27873939,34.27873939,34.27873939,34.27873939
"GCAM4","SSP5-Baseline","R5.2OECD","Land Cover|Cropland","million ha",,443.34555137999996,449.8091844805,452.5951121515001,458.6256708545,456.89256322689994,466.9007614495,466.7922878234999,463.76716705420006,454.8135214036,440.55765182180005
"GCAM4","SSP5-Baseline","R5.2OECD","Land Cover|Forest","million ha",,1201.3941694600003,1208.118643174,1212.92180398,1214.0627515200001,1217.869332301,1214.0366177810001,1214.35985363,1215.240471354,1218.187929812,1223.0430501209999
"GCAM4","SSP5-Baseline","R5.2OECD","Land Cover|Pasture","million ha",,720.41626346,714.69534534,711.43088917,707.65110099,706.6525888599999,703.78387636,704.08616981,705.58196634,709.04385011,714.2304514799999
"GCAM4","SSP5-Baseline","R5.2OECD","Population","million",,1170.675,1241.0680000000002,1326.4940000000001,1414.895,1509.014,1607.6399999999999,1697.1190000000001,1772.7490000000003,1828.571,1864.402
"GCAM4","SSP5-Baseline","R5.2OECD","Price|Carbon","US$2005/t CO2",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy","EJ/yr",,204.61440537,237.739889938,283.36128169799997,327.665871722,367.49841405300003,409.38923340200006,446.977468533,478.083209807,504.97326642999997,526.6296781870001
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Biomass","EJ/yr",,9.485613,11.233362,13.795348,15.620966,16.986776,18.608912,18.741984000000002,18.798581000000002,19.037429,18.686352999999997
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Biomass|Traditional","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Biomass|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Biomass|w/o CCS","EJ/yr",,9.485613,11.233362,13.795348,15.620966,16.986776,18.608912,18.741984000000002,18.798581000000002,19.037429,18.686352999999997
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Coal","EJ/yr",,44.0227181,57.6914522,76.819957,94.04587699999999,110.87401700000001,131.803141,146.54449499999998,155.758604,170.34063999999998,178.50429
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Coal|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Coal|w/o CCS","EJ/yr",,44.0227181,57.6914522,76.819957,94.04587699999999,110.87401700000001,131.803141,146.54449499999998,155.758604,170.34063999999998,178.50429
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Fossil","EJ/yr",,180.86503051,206.3031703,243.95912800000002,281.071739,316.01819800000004,352.689621,387.379194,416.783822,442.69390100000004,465.73372300000005
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Fossil|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Fossil|w/o CCS","EJ/yr",,180.86503051,206.3031703,243.95912800000002,281.071739,316.01819800000004,352.689621,387.379194,416.783822,442.69390100000004,465.73372300000005
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Gas","EJ/yr",,54.557403,65.774208,88.37813,106.59106,119.41038,128.35769,134.06636,139.24068,136.3994,140.78624000000002
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Gas|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Gas|w/o CCS","EJ/yr",,54.557403,65.774208,88.37813,106.59106,119.41038,128.35769,134.06636,139.24068,136.3994,140.78624000000002
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Geothermal","EJ/yr",,0.13238103,0.705186614,1.078496322,1.2414649899999999,1.316269127,1.343077143,1.353144469,1.377134119,1.388552099,1.368883695
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Hydro","EJ/yr",,4.9534042,4.9752315000000005,5.0118144000000004,5.1030336,5.2488991,5.3947656,5.540621100000001,5.686480600000001,5.8323571,5.9052909
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Non-Biomass Renewables","EJ/yr",,6.16404946,10.256317938,13.313334968,15.910616812,16.739631593,17.963071542,18.420910383000002,19.053779817,20.028133450000002,20.638101286999998
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Nuclear","EJ/yr",,8.099712400000001,9.947039700000001,12.29347073,15.062549910000001,17.753808460000002,20.12762886,22.43538015,23.44702699,23.21380298,21.5715009
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Oil","EJ/yr",,82.28490941,82.8375101,78.761041,80.43480199999999,85.733801,92.52879,106.768339,121.784538,135.95386100000002,146.443193
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Oil|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Oil|w/o CCS","EJ/yr",,82.28490941,82.8375101,78.761041,80.43480199999999,85.733801,92.52879,106.768339,121.784538,135.95386100000002,146.443193
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Solar","EJ/yr",,0.11277894,0.725124792,1.030345852,1.510250304,1.9946740200000002,3.01501532,3.940736883,4.567310699,5.0580025289999995,5.211865536
"GCAM4","SSP5-Baseline","R5.2OECD","Primary Energy|Wind","EJ/yr",,0.96548529,3.8507750320000005,6.192678393999998,8.055867918,8.179789346,8.210213479,7.586407931,7.422854399,7.749221721999999,8.152061156
"GCAM4","SSP5-Baseline","R5.2OECD","Secondary Energy|Electricity","EJ/yr",,36.983850950000004,48.639990538999996,59.769308462,71.955983157,83.909252264,94.116024001,103.75203317500001,112.69625068299999,119.34880573299999,123.863746917
"GCAM4","SSP5-Baseline","R5.2OECD","Secondary Energy|Electricity|Biomass","EJ/yr",,0.549717132,0.5469252,0.737059468,1.00440251,1.336295403,1.693656749,2.111203845,2.473594685,2.845589205,3.0693592480000005
"GCAM4","SSP5-Baseline","R5.2OECD","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP5-Baseline","R5.2OECD","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",,0.549717132,0.5469252,0.737059468,1.00440251,1.336295403,1.693656749,2.111203845,2.473594685,2.845589205,3.0693592480000005
